Reporte de Inventario,,,,,,,,,,
Departamento:,,PINK UP,,,,,Grupo:,TODOS,,
Categoría:,,TODAS,,,,,Sucursal:,TODAS,,
Clave,,,Descripción,,Exist. Parcial,Existencia,,Precio C.,,Precio V.
7502296060773,,,RUBOR PINK UP. 05 APRICOT,,0.0000,14.0000,,$ 41.34,,$ 69.00
7502296060780,,,RUBOR PINK UP. 06 TERRACOTA,,0.0000,36.0000,,$ 41.34,,$ 69.00
7502296060797,,,RUBOR PINK UP. 07 APPLE,,0.0000,14.0000,,$ 41.34,,$ 69.00
7502296060803,,,RUBOR PINK UP. 08 TOAST,,0.0000,15.0000,,$ 41.34,,$ 69.00
7502296060810,,,RUBOR PINK UP. 09 GOLDENA,,0.0000,23.0000,,$ 41.34,,$ 69.00
6501000195,,,RUBOR PINK UP. 10 BRONZE,,0.0000,25.0000,,$ 41.34,,$ 69.00
600100300123,,,LABIAL 23 CORAL ULTIMATE PINK UP 9.5G,,0.0000,12.0000,,$ 41.34,,$ 92.00
600100300126,,,LABIAL 26 ROAST ULTIMATE PINK UP 9.5G,,0.0000,13.0000,,$ 41.34,,$ 92.00
600100300131,,,LABIAL 31 WOOD ULTIMATE PINK UP 9.5G,,0.0000,15.0000,,$ 41.34,,$ 92.00
7502296060537,,,BROCHA IND. MAQUILLAJE EN POLVO BIG POWDER ,,0.0000,22.0000,,$ 63.89,,$ 98.00
7502296060544,,,BROCHA IND. MAQUILLAJE EN POLVO POWDER #12,,0.0000,22.0000,,$ 63.89,,$ 98.00
7502296060551,,,BROCHA IND. ILUMINADOR Y RUBOR #13,,0.0000,30.0000,,$ 40.40,,$ 68.00
7502296060575,,,BROCHA IND. MAQUILLAJE RUBOR ANGULAR #15,,0.0000,26.0000,,$ 54.50,,$ 90.00
7502296060582,,,BROCHA IND. MAQUILLAJE PULIR BASES Y POLVO ,,0.0000,26.0000,,$ 63.89,,$ 98.00
7502296060599,,,BROCHA IND. CONTORNO Y CORRECCION DE ,,0.0000,32.0000,,$ 54.50,,$ 90.00
7502296060605,,,BROCHA IND. BASES DE MAQUILLAJE #18,,0.0000,30.0000,,$ 40.40,,$ 65.00
7502296060629,,,BROCHA IND. CORRECTOR DE PRECISION #20,,0.0000,49.0000,,$ 26.31,,$ 44.00
7502296060650,,,BROCHA IND. SOMBRA BASE P/PARPADOS #23,,0.0000,46.0000,,$ 26.31,,$ 44.00
7502296060667,,,BROCHA IND. SOMBRA P/PARPADOS #24,,0.0000,35.0000,,$ 26.31,,$ 44.00
7502296060674,,,BROCHA IND. P/SOMBRA P/PARPADOS PEQUEÑA #25,,0.0000,37.0000,,$ 26.31,,$ 44.00
6501000104,,,BROCHA IND. DELINEADOS DE PRECISSION #28,,0.0000,44.0000,,$ 26.31,,$ 44.00
7502296061527,,,ASTRINGENT TONIC PINK UP,,0.0000,5.0000,,$ 83.62,,$ 120.00
600100300122,,,LABIAL 22 BLUSH ULTIMATE PINK UP 9.5G,,0.0000,14.0000,,$ 41.34,,$ 92.00
600100300127,,,LABIAL 27 ORANGE ULTIMATE PINK UP 9.5G,,0.0000,10.0000,,$ 41.34,,$ 92.00
